image_id,prompt_id,seed,prompt,negative_prompt,base_model,lora_checkpoint,lora_multiplier,width,height,steps,cfg,sampler,precision,output_file
B3_seed1024,B3,1024,"chinesetradscreen, modern decorative folding screen inspired by traditional Chinese screen design, multi-panel screen, complete screen, simplified continuous landscape motif, balanced modern form","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/B3/B3_seed1024.png
B3_seed2048,B3,2048,"chinesetradscreen, modern decorative folding screen inspired by traditional Chinese screen design, multi-panel screen, complete screen, simplified continuous landscape motif, balanced modern form","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/B3/B3_seed2048.png
B3_seed4096,B3,4096,"chinesetradscreen, modern decorative folding screen inspired by traditional Chinese screen design, multi-panel screen, complete screen, simplified continuous landscape motif, balanced modern form","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/B3/B3_seed4096.png
B3_seed6060,B3,6060,"chinesetradscreen, modern decorative folding screen inspired by traditional Chinese screen design, multi-panel screen, complete screen, simplified continuous landscape motif, balanced modern form","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/B3/B3_seed6060.png
B3_seed8080,B3,8080,"chinesetradscreen, modern decorative folding screen inspired by traditional Chinese screen design, multi-panel screen, complete screen, simplified continuous landscape motif, balanced modern form","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/B3/B3_seed8080.png
B3_seed10001,B3,10001,"chinesetradscreen, modern decorative folding screen inspired by traditional Chinese screen design, multi-panel screen, complete screen, simplified continuous landscape motif, balanced modern form","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/B3/B3_seed10001.png
B3_seed13579,B3,13579,"chinesetradscreen, modern decorative folding screen inspired by traditional Chinese screen design, multi-panel screen, complete screen, simplified continuous landscape motif, balanced modern form","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/B3/B3_seed13579.png
B3_seed22222,B3,22222,"chinesetradscreen, modern decorative folding screen inspired by traditional Chinese screen design, multi-panel screen, complete screen, simplified continuous landscape motif, balanced modern form","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/B3/B3_seed22222.png
B3_seed31415,B3,31415,"chinesetradscreen, modern decorative folding screen inspired by traditional Chinese screen design, multi-panel screen, complete screen, simplified continuous landscape motif, balanced modern form","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/B3/B3_seed31415.png
B3_seed42424,B3,42424,"chinesetradscreen, modern decorative folding screen inspired by traditional Chinese screen design, multi-panel screen, complete screen, simplified continuous landscape motif, balanced modern form","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/B3/B3_seed42424.png
B3_seed54321,B3,54321,"chinesetradscreen, modern decorative folding screen inspired by traditional Chinese screen design, multi-panel screen, complete screen, simplified continuous landscape motif, balanced modern form","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/B3/B3_seed54321.png
B3_seed65000,B3,65000,"chinesetradscreen, modern decorative folding screen inspired by traditional Chinese screen design, multi-panel screen, complete screen, simplified continuous landscape motif, balanced modern form","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/B3/B3_seed65000.png
C1_seed42,C1,42,"chinesetradscreen, contemporary Chinese folding screen, multi-panel screen, complete screen, wooden frame, abstracted mountain-and-water motif, refined composition, overall frontal view","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/C1/C1_seed42.png
C1_seed1234,C1,1234,"chinesetradscreen, contemporary Chinese folding screen, multi-panel screen, complete screen, wooden frame, abstracted mountain-and-water motif, refined composition, overall frontal view","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/C1/C1_seed1234.png
C1_seed2026,C1,2026,"chinesetradscreen, contemporary Chinese folding screen, multi-panel screen, complete screen, wooden frame, abstracted mountain-and-water motif, refined composition, overall frontal view","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/C1/C1_seed2026.png
C1_seed7,C1,7,"chinesetradscreen, contemporary Chinese folding screen, multi-panel screen, complete screen, wooden frame, abstracted mountain-and-water motif, refined composition, overall frontal view","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/C1/C1_seed7.png
C1_seed77,C1,77,"chinesetradscreen, contemporary Chinese folding screen, multi-panel screen, complete screen, wooden frame, abstracted mountain-and-water motif, refined composition, overall frontal view","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/C1/C1_seed77.png
C1_seed314,C1,314,"chinesetradscreen, contemporary Chinese folding screen, multi-panel screen, complete screen, wooden frame, abstracted mountain-and-water motif, refined composition, overall frontal view","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/C1/C1_seed314.png
C1_seed512,C1,512,"chinesetradscreen, contemporary Chinese folding screen, multi-panel screen, complete screen, wooden frame, abstracted mountain-and-water motif, refined composition, overall frontal view","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/C1/C1_seed512.png
C1_seed888,C1,888,"chinesetradscreen, contemporary Chinese folding screen, multi-panel screen, complete screen, wooden frame, abstracted mountain-and-water motif, refined composition, overall frontal view","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/C1/C1_seed888.png
C1_seed1024,C1,1024,"chinesetradscreen, contemporary Chinese folding screen, multi-panel screen, complete screen, wooden frame, abstracted mountain-and-water motif, refined composition, overall frontal view","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/C1/C1_seed1024.png
C1_seed2048,C1,2048,"chinesetradscreen, contemporary Chinese folding screen, multi-panel screen, complete screen, wooden frame, abstracted mountain-and-water motif, refined composition, overall frontal view","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/C1/C1_seed2048.png
C1_seed4096,C1,4096,"chinesetradscreen, contemporary Chinese folding screen, multi-panel screen, complete screen, wooden frame, abstracted mountain-and-water motif, refined composition, overall frontal view","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/C1/C1_seed4096.png
C1_seed6060,C1,6060,"chinesetradscreen, contemporary Chinese folding screen, multi-panel screen, complete screen, wooden frame, abstracted mountain-and-water motif, refined composition, overall frontal view","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/C1/C1_seed6060.png
C1_seed8080,C1,8080,"chinesetradscreen, contemporary Chinese folding screen, multi-panel screen, complete screen, wooden frame, abstracted mountain-and-water motif, refined composition, overall frontal view","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/C1/C1_seed8080.png
C1_seed10001,C1,10001,"chinesetradscreen, contemporary Chinese folding screen, multi-panel screen, complete screen, wooden frame, abstracted mountain-and-water motif, refined composition, overall frontal view","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/C1/C1_seed10001.png
C1_seed13579,C1,13579,"chinesetradscreen, contemporary Chinese folding screen, multi-panel screen, complete screen, wooden frame, abstracted mountain-and-water motif, refined composition, overall frontal view","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/C1/C1_seed13579.png
C1_seed22222,C1,22222,"chinesetradscreen, contemporary Chinese folding screen, multi-panel screen, complete screen, wooden frame, abstracted mountain-and-water motif, refined composition, overall frontal view","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/C1/C1_seed22222.png
C1_seed31415,C1,31415,"chinesetradscreen, contemporary Chinese folding screen, multi-panel screen, complete screen, wooden frame, abstracted mountain-and-water motif, refined composition, overall frontal view","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/C1/C1_seed31415.png
C1_seed42424,C1,42424,"chinesetradscreen, contemporary Chinese folding screen, multi-panel screen, complete screen, wooden frame, abstracted mountain-and-water motif, refined composition, overall frontal view","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/C1/C1_seed42424.png
C1_seed54321,C1,54321,"chinesetradscreen, contemporary Chinese folding screen, multi-panel screen, complete screen, wooden frame, abstracted mountain-and-water motif, refined composition, overall frontal view","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/C1/C1_seed54321.png
C1_seed65000,C1,65000,"chinesetradscreen, contemporary Chinese folding screen, multi-panel screen, complete screen, wooden frame, abstracted mountain-and-water motif, refined composition, overall frontal view","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/C1/C1_seed65000.png
C2_seed42,C2,42,"chinesetradscreen, contemporary reinterpretation of a traditional Chinese folding screen, multi-panel screen, complete screen, geometric simplification, rhythmic panel divisions, elegant overall composition","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/C2/C2_seed42.png
C2_seed1234,C2,1234,"chinesetradscreen, contemporary reinterpretation of a traditional Chinese folding screen, multi-panel screen, complete screen, geometric simplification, rhythmic panel divisions, elegant overall composition","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/C2/C2_seed1234.png
C2_seed2026,C2,2026,"chinesetradscreen, contemporary reinterpretation of a traditional Chinese folding screen, multi-panel screen, complete screen, geometric simplification, rhythmic panel divisions, elegant overall composition","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/C2/C2_seed2026.png
C2_seed7,C2,7,"chinesetradscreen, contemporary reinterpretation of a traditional Chinese folding screen, multi-panel screen, complete screen, geometric simplification, rhythmic panel divisions, elegant overall composition","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/C2/C2_seed7.png
C2_seed77,C2,77,"chinesetradscreen, contemporary reinterpretation of a traditional Chinese folding screen, multi-panel screen, complete screen, geometric simplification, rhythmic panel divisions, elegant overall composition","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/C2/C2_seed77.png
C2_seed314,C2,314,"chinesetradscreen, contemporary reinterpretation of a traditional Chinese folding screen, multi-panel screen, complete screen, geometric simplification, rhythmic panel divisions, elegant overall composition","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/C2/C2_seed314.png
C2_seed512,C2,512,"chinesetradscreen, contemporary reinterpretation of a traditional Chinese folding screen, multi-panel screen, complete screen, geometric simplification, rhythmic panel divisions, elegant overall composition","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/C2/C2_seed512.png
C2_seed888,C2,888,"chinesetradscreen, contemporary reinterpretation of a traditional Chinese folding screen, multi-panel screen, complete screen, geometric simplification, rhythmic panel divisions, elegant overall composition","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/C2/C2_seed888.png
C2_seed1024,C2,1024,"chinesetradscreen, contemporary reinterpretation of a traditional Chinese folding screen, multi-panel screen, complete screen, geometric simplification, rhythmic panel divisions, elegant overall composition","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/C2/C2_seed1024.png
C2_seed2048,C2,2048,"chinesetradscreen, contemporary reinterpretation of a traditional Chinese folding screen, multi-panel screen, complete screen, geometric simplification, rhythmic panel divisions, elegant overall composition","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/C2/C2_seed2048.png
C2_seed4096,C2,4096,"chinesetradscreen, contemporary reinterpretation of a traditional Chinese folding screen, multi-panel screen, complete screen, geometric simplification, rhythmic panel divisions, elegant overall composition","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/C2/C2_seed4096.png
C2_seed6060,C2,6060,"chinesetradscreen, contemporary reinterpretation of a traditional Chinese folding screen, multi-panel screen, complete screen, geometric simplification, rhythmic panel divisions, elegant overall composition","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/C2/C2_seed6060.png
C2_seed8080,C2,8080,"chinesetradscreen, contemporary reinterpretation of a traditional Chinese folding screen, multi-panel screen, complete screen, geometric simplification, rhythmic panel divisions, elegant overall composition","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/C2/C2_seed8080.png
C2_seed10001,C2,10001,"chinesetradscreen, contemporary reinterpretation of a traditional Chinese folding screen, multi-panel screen, complete screen, geometric simplification, rhythmic panel divisions, elegant overall composition","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/C2/C2_seed10001.png
C2_seed13579,C2,13579,"chinesetradscreen, contemporary reinterpretation of a traditional Chinese folding screen, multi-panel screen, complete screen, geometric simplification, rhythmic panel divisions, elegant overall composition","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/C2/C2_seed13579.png
C2_seed22222,C2,22222,"chinesetradscreen, contemporary reinterpretation of a traditional Chinese folding screen, multi-panel screen, complete screen, geometric simplification, rhythmic panel divisions, elegant overall composition","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/C2/C2_seed22222.png
C2_seed31415,C2,31415,"chinesetradscreen, contemporary reinterpretation of a traditional Chinese folding screen, multi-panel screen, complete screen, geometric simplification, rhythmic panel divisions, elegant overall composition","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/C2/C2_seed31415.png
C2_seed42424,C2,42424,"chinesetradscreen, contemporary reinterpretation of a traditional Chinese folding screen, multi-panel screen, complete screen, geometric simplification, rhythmic panel divisions, elegant overall composition","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/C2/C2_seed42424.png
C2_seed54321,C2,54321,"chinesetradscreen, contemporary reinterpretation of a traditional Chinese folding screen, multi-panel screen, complete screen, geometric simplification, rhythmic panel divisions, elegant overall composition","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/C2/C2_seed54321.png
C2_seed65000,C2,65000,"chinesetradscreen, contemporary reinterpretation of a traditional Chinese folding screen, multi-panel screen, complete screen, geometric simplification, rhythmic panel divisions, elegant overall composition","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/C2/C2_seed65000.png
C3_seed42,C3,42,"chinesetradscreen, modern Chinese folding screen, multi-panel screen, complete screen, semi-abstract painted composition, elegant panel rhythm, refined decorative design","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/C3/C3_seed42.png
C3_seed1234,C3,1234,"chinesetradscreen, modern Chinese folding screen, multi-panel screen, complete screen, semi-abstract painted composition, elegant panel rhythm, refined decorative design","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/C3/C3_seed1234.png
